movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage
11066,11066,Boomerang,Boomerang,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",1992-06-30,/apwkBVaJqLuK6mxe6sOABCeNjRw.jpg,/aWYWi34IKwcXt6yQA9fnRGQmZpq.jpg,5.7,609,2.6729,MOVIE,en
11104,11104,Chungking Express,重慶森林,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",1994-07-14,/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,/vuglA60RqvpHK9rIcG8sXaiWw1L.jpg,8.0,2108,5.7907,MOVIE,cn
2074,2074,Flirting with Disaster,Flirting with Disaster,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",1996-03-22,/yfuYLKrOcSlzydbtwdHeAWddKO7.jpg,/gzlGNZczKeBsNskj8MLGlh0fIc1.jpg,6.179,266,1.0743,MOVIE,en
27793,27793,The NeverEnding Story III,Die unendliche Geschichte III - Rettung aus Phantásien,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,1994-10-26,/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,/leuav0ikW74sCZyuthKyvcKYVMP.jpg,4.486,419,1.7792,MOVIE,de
290157,290157,Jupiter's Wife,Jupiter's Wife,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.",1995-09-08,/2GIdaPLF7gYyXnlxGzTwV5fQGWy.jpg,,7.1,7,0.0698,MOVIE,en
110972,110972,Pie in the Sky,Pie in the Sky,A young man obsessed with traffic patterns attempts to reunite with his first love.,1996-02-09,/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,/jUICPshMiqyb0iyLHY2b5m8FuPK.jpg,6.607,14,0.6143,MOVIE,en
11863,11863,Jade,Jade,"When a prominent art dealer is found murdered, the man's death leads to an intriguing investigation steeped in sex, corruption and crime. District Attorney David Corelli gets assigned to the case and discovers that a key suspect is his ex-lover Katrina Gavin, a beautiful psychologist who has settled down with his old friend and peer. As Corelli gets deeper into the case, he uncovers dark secrets with far-reaching implications.",1995-10-13,/8KWiZKDYpAgh8n27lanvTuDquyX.jpg,/k19u7EVyMqhfQrH9KMlyCNbnvBZ.jpg,5.5,285,7.8874,MOVIE,en
9101,9101,Down Periscope,Down Periscope,"Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Dodge his own boat. So, Graham stacks the deck against him and assigns Dodge to the Stingray, a diesel-powered WW2 submarine that can barely keep afloat. To make matters worse, Dodge's crew is a collection of maladjusted, mistake-prone misfits. Then, he's tagged the ""enemy"" in a crucial war game, and ordered to take on the U.S. Navy's best.",1996-03-01,/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,/waytOOLxw9IDbo0hNKZLk1z4lzI.jpg,6.383,504,3.5541,MOVIE,en
5757,5757,Man of the Year,Man of the Year,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",1995-09-15,/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,,2.786,7,0.2405,MOVIE,en
9302,9302,Up Close & Personal,Up Close & Personal,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...",1996-03-01,/zF67qcf7skMHLpXnifodinUqCFr.jpg,/wqD5zMFFITtzySK7fuYX42AtbJE.jpg,6.278,234,2.2553,MOVIE,en
11000,11000,The Birdcage,The Birdcage,A gay cabaret owner and his drag queen partner agree to put up a false heterosexual front so that their son can introduce them to his fiancée's conservative parents.,1996-03-08,/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,/yNOtXSNep1BLnfZ0yhLejm1TULi.jpg,7.048,1300,3.5651,MOVIE,en
16388,16388,The Brothers McMullen,The Brothers McMullen,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s.",1995-08-11,/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,/FMzWki3kw14V8SzQjFaAmR4AWR.jpg,6.025,99,0.5242,MOVIE,en
9737,9737,Bad Boys,Bad Boys,"Marcus Burnett is a henpecked family man. Mike Lowrey is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",1995-04-07,/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,/wOLTJxfv98miIQcn0oNXq9fIgXM.jpg,6.827,6796,7.5776,MOVIE,en
30765,30765,The Amazing Panda Adventure,The Amazing Panda Adventure,"Far from home in the lush bamboo forests of China, ten-year-old Ryan Tyler, with the help of a young girl, goes on a wonderful journey to rescue a baby panda taken by poachers.",1995-08-25,/tIK40vCE9i8g4VhyJ3LLr5y1ROJ.jpg,/1fZlLZxYI2kmsymlrOrGXHyWkXS.jpg,5.6,93,1.1168,MOVIE,en
10474,10474,The Basketball Diaries,The Basketball Diaries,A high school basketball player’s life turns upside down after free-falling into the harrowing world of drug addiction.,1995-04-21,/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,/oDdRrwTCgaDzAshScrFO09qWqPB.jpg,7.401,2139,4.4538,MOVIE,en
22279,22279,An Awfully Big Adventure,An Awfully Big Adventure,"Liverpool. 1947. Right after World War II, a star struck naive teenage girl joins a shabby theatre troupe in Liverpool. During a winter production of Peter Pan, the play quickly turns into a dark metaphor for youth as she becomes drawn into a web of sexual politics and intrigue and learns about the grown-up world of the theater.",1995-05-11,/tfXBuRBMbyu9IF9KCFz3kXeWQDT.jpg,/jCMX5qTsYKxCHYBywCH8vzATLfU.jpg,6.541,68,0.8716,MOVIE,en
30157,30157,Amateur,Amateur,"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography.",1994-08-05,/n0lFhpnoctfsPo5GXvuvQSgv9Fj.jpg,/lF1vgyD1kNa2xfwWyOsS6LYPfmv.jpg,6.1,102,1.6738,MOVIE,en
568,568,Apollo 13,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",1995-06-30,/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg,/n0FDJI9c0uWiZwm8wgXVjaMBn96.jpg,7.451,5750,7.6539,MOVIE,en
11780,11780,Rob Roy,Rob Roy,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",1995-04-13,/kWI2rF6RAnRtEjfBlZgsXumgOm5.jpg,/yOwrZDFWdK2hjb4iOg8UEfNvNpJ.jpg,6.704,694,1.6241,MOVIE,en
34996,34996,The Addiction,The Addiction,A vampiric doctoral student tries to follow the philosophy of a nocturnal comrade and control her thirst for blood.,1995-10-06,/1Yy8H2tKQ16mffLFRfxcBHKBdyF.jpg,/1ndAmeEZWX3xTAZVEphdKC3uLTc.jpg,6.464,304,0.9017,MOVIE,en
414,414,Batman Forever,Batman Forever,"Batman faces off against two foes: the schizophrenic, horribly scarred former District Attorney Harvey Dent, aka Two-Face, and the Riddler, a disgruntled ex-Wayne Enterprises inventor seeking revenge against his former employer by unleashing his brain-sucking weapon on Gotham City's residents. As the caped crusader also copes with tortured memories of his parents' murder, he has a new romance, with psychologist Chase Meridian.",1995-06-16,/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,/snlu32RmjldF9b068UURJg8sQtn.jpg,5.453,5477,6.6476,MOVIE,en
649,649,Belle de Jour,Belle de jour,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.",1967-05-24,/iUAFECovwPA0cVV9bo4uNGLJSGL.jpg,/9fJPLvrUV32MzpfDwXk7cOnj8hM.jpg,7.309,994,2.4206,MOVIE,fr
1873,1873,Beyond Rangoon,Beyond Rangoon,Dr. Laura Bowman is a young widow who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s. Bowman initially left San Francisco with her sister in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.,1995-08-25,/xTiy5kSP3Hetig7xB4E8INq5ron.jpg,/dcGsNJtwBXnXmSqze0289IjScTR.jpg,6.6,83,0.9451,MOVIE,en
5894,5894,Blue in the Face,Blue in the Face,"A wacky group of locals visit the neighborhood cigar shop, looking for good times and finding plenty of hilarious fun. But when the greedy owner threatens to close the shop for good and turn it into a trendy vegetarian restaurant, the neighborhood proves they'll do just about anything to save their favorite hangout.",1995-09-15,/u0iwm9SDjlfFZDrSdSbcebX7VUG.jpg,/qszPxuer6ibhX8IAFVrGPeAGlAF.jpg,6.506,178,1.4032,MOVIE,en
1775,1775,Canadian Bacon,Canadian Bacon,"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war with Canada.",1995-06-08,/bzK2aQ8xUB67kwCR5LHTSY99HtT.jpg,/c4vkEcwWiRAg5TAb4sbuIElSR4T.jpg,5.736,239,1.2142,MOVIE,en
8839,8839,Casper,Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",1995-05-26,/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,/sQPckU0TfSeYIlUneHfIXwzQC2f.jpg,6.333,4842,6.9449,MOVIE,en
20649,20649,Clockers,Clockers,"Strike is a young city drug pusher under the tutelage of drug lord Rodney Little. When a night manager at a fast-food restaurant is found with four bullets in his body, Strike’s older brother turns himself in as the killer. Detective Rocco Klein doesn’t buy the story, however, setting out to find the truth, and it seems that all the fingers point toward Strike & Rodney.",1995-09-15,/c79uqLJleho2a7OQayfrW5Ypphf.jpg,/xhYs4yaBnDNM3utncVzLmFVpAmK.jpg,6.708,344,1.8506,MOVIE,en
10329,10329,Congo,Congo,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa, where human greed and the laws of nature have gone berserk.",1995-06-09,/hPNSToNIIpRO6y5Rh973leqQqNr.jpg,/dT8Fhrh3eVazbuSSIarFPXniQh4.jpg,5.586,954,2.8297,MOVIE,en
8963,8963,Crimson Tide,Crimson Tide,"After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsey insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.",1995-05-12,/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,/qKWQ9IEDkMawD7sgKnIGCdFAhct.jpg,7.176,1933,4.2585,MOVIE,en
26564,26564,Crumb,Crumb,"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, ex-wife and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.",1994-09-10,/9ocTHdBCJdwJ65Tubg3lYlfMxEY.jpg,/1mlfORlfu2PtZnlEB3gMKqJy7Qp.jpg,7.5,273,4.151,MOVIE,en
8068,8068,Desperado,Desperado,"El Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his friend and a beautiful bookstore owner, El Mariachi tracks Bucho, takes on his army of desperados, and leaves his own trail of blood.",1995-08-25,/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,/rWFLgIRGXzECIbczgo7dmnwq55q.jpg,6.926,3062,5.8127,MOVIE,en
8512,8512,Devil in a Blue Dress,Devil in a Blue Dress,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.",1995-09-29,/5lcJhwKGavLbPva17QkTBhLfqEk.jpg,/n6SFCz0OsyZ800ZSlaD5WpNmqCj.jpg,6.45,441,1.5378,MOVIE,en
1572,1572,Die Hard: With a Vengeance,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",1995-05-19,/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,7.275,6518,8.5106,MOVIE,en
13552,13552,The Doom Generation,The Doom Generation,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embarks on a sex- and violence-filled journey through a United States of psychos and quickie marts.",1995-10-20,/f2qIJm1bWqTycNUZMVxLBW1tN1w.jpg,/9mHvO0PzmEgxDtmRq3VeTVELYqb.jpg,6.5,301,2.5911,MOVIE,en
6520,6520,First Knight,First Knight,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",1995-07-07,/dJH5bwtu3UxbwRsSlhlhmMrV8ZH.jpg,/tsgEdYjwWVhdGHv01djx7KdXDJm.jpg,6.101,1309,5.6692,MOVIE,en
9073,9073,Free Willy 2: The Adventure Home,Free Willy 2: The Adventure Home,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,1995-07-19,/3wpug3W5rYBdqeAnhc1UeXLE5ZF.jpg,/jiVuIZPan76T1l7oi1EfzqWvJ1Q.jpg,5.917,614,2.1736,MOVIE,en
10428,10428,Hackers,Hackers,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",1995-09-14,/w8H2KpRtpzwlxz5KrvINCVihok1.jpg,/mRtplFVP5hXFWtsoj3jlxDiqaN1.jpg,6.38,1419,6.3913,MOVIE,en
17447,17447,Jeffrey,Jeffrey,"Jeffrey, a gay man living in New York City with an overwhelming fear of contracting AIDS, concludes that being celibate is the only option to protect himself. As fate would have it, shortly after his declaration of a sex-free existence, he meets the handsome Steve Howard, his dream man -- except for his HIV-positive status. Facing this dilemma, Jeffrey turns to his best friend and an outrageous priest for guidance.",1995-08-18,/cacIqtIkUaD5xYqUUN1J7qJjciQ.jpg,/8dCgk9uer8DvMHKdC7wcyzPTwiA.jpg,6.2,67,2.0509,MOVIE,en
9886,9886,Johnny Mnemonic,Johnny Mnemonic,"In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",1995-05-26,/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,/7FRYVIF2hnh1IbPtqMgF5iygdjz.jpg,5.77,1476,3.5533,MOVIE,en
9482,9482,Judge Dredd,Judge Dredd,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",1995-06-30,/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg,/baJHUXBcoaHnMf2sjwegbuhIjEV.jpg,5.845,2653,5.8039,MOVIE,en
19326,19326,Jury Duty,Jury Duty,"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does everything he can to prolong the trial and deliberations and make the sequestration more comfortable for himself.",1995-04-12,/DbKQDPqBE4kCaePj4CHu6r3ZAb.jpg,/8zO4AoxU7pzH8PRjDl1phWwLuVm.jpg,4.35,127,1.0959,MOVIE,en
9344,9344,Kids,Kids,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.",1995-07-28,/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg,/c6TjV0i5NzUV4MF8N5wxBW7NcrW.jpg,6.892,1236,7.8454,MOVIE,en
9071,9071,Living in Oblivion,Living in Oblivion,"Low-budget independent filmmaker Nick Reve tries to keep everything together as his production is plagued with an insecure actress, a megalomaniac star, a pretentious beret-wearing director of photography, and lousy catering.",1995-07-21,/b54xDk98oWtEtAso9sj1wjaZDDH.jpg,/6CwIvZzTtsHX9LQAySH03Vby5UV.jpg,7.176,310,0.8603,MOVIE,en
8973,8973,Lord of Illusions,Lord of Illusions,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult who are preparing for the resurrection of their leader Nix, a powerful magician who was killed 13 years earlier.",1995-08-25,/8MZu8s01psozeTuD6OzstP4vSvM.jpg,/xeoSaPhZ3SCizkCQaofVB9w6iZE.jpg,5.963,367,0.8933,MOVIE,en
15730,15730,Love & Human Remains,Love & Human Remains,"In a Canadian metropolis, failed actor David shares a place with the bookish Candy, whom he dated before coming out as gay. While David, who now waits tables, pursues an aimless romance with a younger coworker, Candy dabbles in both same-sex and heterosexual affairs. As David and Candy's odd assortment of friends — including a telepathic sex worker and an ill-tempered yuppie — pass in and out of their beds, a serial murder stalks the city's women.",1994-07-22,/9QVw6cPXfsjr4PncE1TeWudeLmh.jpg,/7J04tcVkPXNWuedOKxiu4guos7H.jpg,5.7,45,0.5703,MOVIE,en
47608,47608,Mad Love,Mad Love,"Matt falls for Casey, the new girl in school. She's fun-loving and eccentric, but there's a darkness to her whimsy that Matt can't begin to comprehend. When Casey attempts to commit suicide, her parents place her in a mental institution. Matt springs her out, and together the young lovers head on a road trip. They believe their love can ""cure"" Casey's problems. Matt starts to wonder, though, if are they inspired or misguided.",1995-05-26,/glhctWoYw1jg8z0FUSwFD4UTNi4.jpg,/8njBiJUriBw4wrT6FoVpYA57wdG.jpg,5.143,122,1.153,MOVIE,en
2293,2293,Mallrats,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall. Eventually, they decide to try and win back their significant others and take care of their respective nemeses.",1995-10-20,/2ip0sGIMPN0XEN6q3lQIoaNI6tP.jpg,/h8fMLx6zJ5qfp8uT2DXzbHCFoJC.jpg,6.762,1343,2.625,MOVIE,en
9070,9070,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie,"Six incredible teens out-maneuver and defeat evil everywhere as the Mighty Morphin Power Rangers, but this time the Power Rangers may have met their match when they face off with Ivan Ooze, the most sinister monster the galaxy has ever seen.",1995-06-30,/pcLbHqs80dchv0byHivhdwHKEup.jpg,/7n6RzJfPGnSGsHidO2gUWYgs1TT.jpg,5.858,748,1.9061,MOVIE,en
48787,48787,Mute Witness,Mute Witness,"When a mute makeup/special effects artist working on a low-budget slasher film gets locked in a dilapidated Moscow movie studio late one night, she thinks she witnesses the making of a snuff film. Thus begins a night of terror.",1995-09-15,/2VFvSfnKFdZizuaonWbTmjAqD3.jpg,/1QZBkYj1XbjfpYmMbCiXH6xqGXx.jpg,6.4,151,0.9071,MOVIE,en
34574,34574,Nadja,Nadja,"In a contemporary New York City, members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.",1995-09-01,/9ioGtd3mWTRkB8zyTG9ilrDqDcU.jpg,/oS9pCcAOq5Jn9myvjM8KaJuBHz6.jpg,5.5,56,4.2855,MOVIE,en
1642,1642,The Net,The Net,"Angela Bennett is a freelance computer systems analyst who tracks down software viruses. At night she hooks up to the internet and chats to others 'surfing the net'. While de-bugging a new high-tech game for a cyber friend, she comes across a top secret program and becomes the target of a mysterious organization who will stop at nothing to erase her identity and her existence, in order to protect the project.",1995-07-28,/dtupntUFMD5iXBo8HLfALt2ET4R.jpg,/lmjReP9aoEZFFyqDP1JP4F0Ohsf.jpg,6.028,1474,3.4424,MOVIE,en
11472,11472,Nine Months,Nine Months,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",1995-07-12,/y3VwPenHpiuIGb0fhgyt7PXZKLB.jpg,/4snl08qYXCUti8JBD2qeCV5kktX.jpg,5.71,689,2.2309,MOVIE,en
36196,36196,Party Girl,Party Girl,"Although Mary has little income, she still finds ways to spend her nights at clubs. After being arrested for throwing an illegal rave, she asks her aunt Judy for bail money. Judy then finds Mary a job at her library so that Mary can repay her. Initially, Mary finds the job as a clerk boring and stifling, and prefers to get to know a street food vendor whom she likes. However, Mary must refocus her life once she loses her job and apartment.",1995-06-09,/cfGEUftQVjvJHTTc3OKbzfsBamT.jpg,/sMiMYF7sf8h6s8R0a3r1bO1Y3Wk.jpg,6.399,89,4.5115,MOVIE,en
11980,11980,The Prophecy,The Prophecy,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",1995-08-05,/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg,/kZbLOAlCB3htkhyZzTkUv21i0gv.jpg,6.505,547,1.963,MOVIE,en
58372,58372,Reckless,Reckless,"On Christmas Eve, a relentlessly cheerful woman escapes from the killers hired by her husband, and embarks on a series of strange encounters.",1995-11-17,/edNTtl2UuKcU8vXEaYgu76vISXw.jpg,/lm4hH9Wz5bHtuby0g8eDxHScuWk.jpg,6.6,8,0.4506,MOVIE,en
32646,32646,Safe,Safe,"Carol White, a Los Angeles housewife in the late 1980s, comes down with a debilitating illness with no clear diagnosis.",1995-06-23,/2O71QsBkbqdLqQdx2yuNpJ4pFPq.jpg,/p8O3WhMWumLrLp21BRW80kBND4d.jpg,6.971,331,1.409,MOVIE,en
10533,10533,The Scarlet Letter,The Scarlet Letter,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",1995-10-13,/8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg,/tZJIL1n3eGZd3mZyto3Ux2xNEBW.jpg,6.109,507,1.8652,MOVIE,en
10802,10802,Showgirls,Showgirls,"Fresh to Las Vegas with no connections, Nomi Malone takes a job as an exotic dancer. Her talents are quickly noticed by Cristal, a headlining dancer who senses an opportunity to bolster her own act. But Nomi won’t play second fiddle and soon begins her venomous path to the top, ruthlessly backstabbing anyone who gets in her way.",1995-09-22,/o4HT3Ap5c99W4FYpdXUtTvxGgPc.jpg,/jL3G2f8uNCFejJRlIqCzRp8Y7eV.jpg,5.585,1343,10.9757,MOVIE,en
10149,10149,Smoke,Smoke,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",1995-06-09,/1WMUaTQaj2dQrhsPI3Px0OR9eTF.jpg,/dkg2DcGg6cjDia20yLWDaNLBRIb.jpg,7.202,518,6.0946,MOVIE,en
18402,18402,Something to Talk About,Something to Talk About,"Grace King Bichon, who is managing her father's riding-stable, discovers that her husband Eddie is deceiving her with another woman. After confronting him in the middle of the night on the streets of their small home town, she decides to stay at her sister Emma Rae's house for a while to make up her mind. Breaking out of her everyday life, she starts to question the authority of everyone.",1995-08-04,/a52KpsmvLNdTdmDzw1fUrJONpfH.jpg,/cnUl10UxyT6yluGckYHwr7vycx7.jpg,5.636,250,1.3644,MOVIE,en
9348,9348,Species,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",1995-07-07,/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,/tEHmWaIzM0nuFi1CKQL8mJdJZsT.jpg,5.975,1790,3.9987,MOVIE,en
281,281,Strange Days,Strange Days,"In the last days of 1999, ex-cop turned street hustler Lenny Nero receives a disc which contains the memories of the murder of a prostitute. With the help of bodyguard Mace, he starts to investigate and is pulled deeper and deeper in a whirl of murder, blackmail and intrigue.",1995-10-13,/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,/zSFuvi6fIPT8CHpH1KMG25T2Iub.jpg,7.013,1488,2.5506,MOVIE,en
5967,5967,The Umbrellas of Cherbourg,Les Parapluies de Cherbourg,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.",1964-02-19,/tAgTf64XKK5ir7w5C7dnB53jWWG.jpg,/giScYWIfx3xJFFWGFR8vJsWg2ho.jpg,7.4,861,1.9071,MOVIE,fr
47939,47939,Three Wishes,Three Wishes,"While Jane Holman is driving with her two sons, she accidentally runs into a drifter, Jack McCloud, who breaks his leg. Being responsible, Jane invites Jack, and his dog, to stay at her home until his leg has healed. Jack struggles to adapt their lifestyle, and finds himself loved by the family.",1995-10-27,/qY1Mz8bPGKYmrb4kY1zm7s4480V.jpg,/BuOA7HsDQmWLuvoTh7gCazSgCo.jpg,6.229,83,0.7648,MOVIE,en
